nome_fundo,nome_imovel,cnpj_fundo,latitude,longitude
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. GENERAL VALADAO,14.410.722/0001-29,-10.9095938,-37.0487132
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. CAMPOS ELISEOS,14.410.722/0001-29,-23.5321572,-46.6460027
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. FREGUESIA DO O,14.410.722/0001-29,-23.501786,-46.6945329
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AG. ASA SUL 507,14.410.722/0001-29,-15.821319,-47.9541709
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,Atento Campo Grande,14.413.342/0001-48,-22.8657836,-43.5114637
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,Canopus Corp. Alpha,14.413.342/0001-48,-23.5034921,-46.84450959999999
FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,JHSF Aeroporto,14.609.653/0001-87,-23.4266147,-47.2413064
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Libero loja,14.631.148/0001-39,-23.5470703,-46.6364137
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Imóvel RB 115,14.631.148/0001-39,-22.9032944,-43.1780878
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Libero loja,14.631.148/0001-39,-23.546751,-46.6364259
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Rodrigo Silva,14.631.148/0001-39,-22.9052448,-43.17691250000001
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Cajamar,14.631.148/0001-39,-23.408111,-46.8562612
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Charitas,14.631.148/0001-39,-22.9240876,-43.093324
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Macaé RJ,14.631.148/0001-39,-22.3837126,-41.7827578
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Itaboraí,14.631.148/0001-39,-22.746948,-42.859699
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Indaiatuba,14.631.148/0001-39,-23.1241757,-47.2262423
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Duque de Caxias,14.631.148/0001-39,-22.8174476,-43.2877531
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Condado de Cascais,14.631.148/0001-39,-23.0060822,-43.3127267
ATICO RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,São Joaquim,14.631.148/0001-39,-22.7447356,-42.895453
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,TLCH - BL1 APTO1304,14.665.312/0001-29,-1.3241416,-48.4489843
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,HAPPY PRAIA APTO 103,14.665.312/0001-29,-20.1995538,-40.2180702
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,MHR - ILHA DE KARPATHOS 304,14.665.312/0001-29,-27.5948036,-48.5569286
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,HAPPY MOOD APTO 306 /VG 255,14.665.312/0001-29,-29.9122825,-51.1866798
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,BPWR - BL6 APTO102,14.665.312/0001-29,-3.8448946,-38.3917424
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,Polo Shopping Indaiatuba,14.721.889/0001-00,-23.116326,-47.21942749999999
FUNDO DE INVESTIMENTO IMOBILIÁRIO GWI RENDA IMOBILIÁRIA,Edifício Pedro Mariz,14.733.211/0001-48,-23.5273399,-46.5046423
FUNDO DE INVESTIMENTO IMOBILIÁRIO GWI RENDA IMOBILIÁRIA,Condomínio do Shopping Praça da Moça,14.733.211/0001-48,-23.6916005,-46.6233279
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,Restaurante Ed. Vitor Malzoni - Torre Sul,14.788.492/0001-36,-23.586955,-46.682227
RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Empresarial Center I,14.793.782/0001-78,-8.1172021,-34.9023743
RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Suarez Trade,14.793.782/0001-78,-12.9809441,-38.4500898
RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Tenente Negrão,14.793.782/0001-78,-23.5851063,-46.6723422
RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Empresarial Center II,14.793.782/0001-78,-8.117588999999999,-34.90280389999999
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,Shopping Jardim Sul,14.879.856/0001-93,-23.6300221,-46.7362713
TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO,Macaé,15.006.267/0001-63,-22.9419239,-43.1734345
TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO,GT Plaza,15.006.267/0001-63,-23.6584015,-46.713463
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,DeckPark,15.006.286/0001-90,-23.501103,-46.848257
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PLUS,Imóvel 1,15.098.422/0001-19,-23.7189914,-46.6009865
VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Vila Olímpia Corporate,15.296.696/0001-12,-23.5946918,-46.6860024
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,Edificio Galeria,15.333.306/0001-37,-22.9026279,-43.17691079999999
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Gremfeel,15.348.117/0001-38,-22.7887735,-43.2842635
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cariacica,15.348.117/0001-38,-20.3186673,-40.39154389999999
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Paraupebas,15.348.117/0001-38,-6.0801399,-49.88576459999999
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Atibaia,15.348.117/0001-38,-23.1037561,-46.5232027
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Betim,15.348.117/0001-38,-19.9265881,-44.1078147
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Duque de Caxias,15.348.117/0001-38,-22.7571277,-43.2862363
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Pindamonhangaba,15.348.117/0001-38,-22.9502251,-45.4047141
SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO,São Luiz,15.348.117/0001-38,-11.4113492,-44.8881164
FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS FII,3 Centros de Convenções no Hotel Royal Tulip,15.461.076/0001-91,-19.9144191,-43.9375144
FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS FII,02 unidades tipo bangalôs Hotel Resort Txai Terravista,15.461.076/0001-91,-16.4910066,-39.0740031
FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS FII,34 un salas comerciais do THE ONE OFFICE TOWER TAUBATÉ,15.461.076/0001-91,-23.0296106,-45.5783028
INHAÚMA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Imóvel 1,15.463.207/0001-70,-22.8762748,-43.2128913
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.6772041,-43.4484035
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.790295,-43.3587728
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-18.8890108,-48.2815877
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-18.9447378,-48.2349594
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.7708345,-43.3800243
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.7232452,-43.3953613
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.3976347,-42.69325569999999
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.213006,-43.7717821
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.1108075,-42.9548877
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.6904778,-43.4406232
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.5268676,-42.6337096
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.383718,-42.692753
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Granja,15.489.509/0001-17,-21.7896134,-43.3535635
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-18.907202,-48.2618857
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.8063177,-43.37633290000001
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.1299234,-44.2508419
JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Supermercado Bahamas,15.489.509/0001-17,-21.6907796,-43.34848789999999
SP DOWNTOWN - FII,Edificio Comercial Badaró,15.538.445/0001-05,-23.5389258,-46.6340764
SP DOWNTOWN - FII,Edificio Comercial Belenzinho,15.538.445/0001-05,-23.6051166,-46.529087
BANRISUL NOVAS FRONTEIRAS FII,Belem Novo,15.570.431/0001-60,-30.1557485,-51.1291667
BANRISUL NOVAS FRONTEIRAS FII,Cruz Alta,15.570.431/0001-60,-28.6467693,-53.6068223
BANRISUL NOVAS FRONTEIRAS FII,Camboim,15.570.431/0001-60,-29.833712,-51.1415106
BANRISUL NOVAS FRONTEIRAS FII,Quarai,15.570.431/0001-60,-30.3864591,-56.4532889
BANRISUL NOVAS FRONTEIRAS FII,General Camara,15.570.431/0001-60,-29.9097327,-51.7625274
BANRISUL NOVAS FRONTEIRAS FII,Parobe,15.570.431/0001-60,-29.6324672,-50.8336233
BANRISUL NOVAS FRONTEIRAS FII,Tancredo Neves,15.570.431/0001-60,-29.6933806,-53.8747505
BANRISUL NOVAS FRONTEIRAS FII,Santa Rosa,15.570.431/0001-60,-27.8591814,-54.4378261
BANRISUL NOVAS FRONTEIRAS FII,Sao Gabriel,15.570.431/0001-60,-30.337956,-54.322849
BANRISUL NOVAS FRONTEIRAS FII,Campina,15.570.431/0001-60,-29.7440066,-51.1600792
BANRISUL NOVAS FRONTEIRAS FII,Vacaria,15.570.431/0001-60,-28.5111509,-50.9359452
BANRISUL NOVAS FRONTEIRAS FII,Scharlau,15.570.431/0001-60,-29.73303779999999,-51.1545986
BANRISUL NOVAS FRONTEIRAS FII,Arroio do Sal,15.570.431/0001-60,-29.5477355,-49.89107389999999
BANRISUL NOVAS FRONTEIRAS FII,Taquari,15.570.431/0001-60,-29.7951232,-51.8671125
BANRISUL NOVAS FRONTEIRAS FII,Cassino,15.570.431/0001-60,-32.186471,-52.1614343
BANRISUL NOVAS FRONTEIRAS FII,Vila Ipiranga,15.570.431/0001-60,-30.0205324,-51.1516581
BANRISUL NOVAS FRONTEIRAS FII,Sapiranga,15.570.431/0001-60,-29.6362213,-51.0066102
BANRISUL NOVAS FRONTEIRAS FII,Padre Claret,15.570.431/0001-60,-29.84886629999999,-51.1637662
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Guaianases,15.576.907/0001-70,-23.5424895,-46.4182095
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Inconfidência,15.576.907/0001-70,-19.9202124,-43.9419465
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,São Gonçalo,15.576.907/0001-70,-22.8226284,-43.0437373
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Ag Pq. Maria Helena,15.576.907/0001-70,-23.5238391,-46.3008693
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Nova Iguaçu,15.576.907/0001-70,-22.7590105,-43.4535472
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Ag Industrial,15.576.907/0001-70,-18.9127749,-48.2755227
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Hebraica,15.576.907/0001-70,-23.5721434,-46.6905242
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Venda Nova,15.576.907/0001-70,-19.8119766,-43.9633636
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Pirituba,15.576.907/0001-70,-23.4877455,-46.7210185
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Jundiapeba,15.576.907/0001-70,-23.5440692,-46.2586269
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Ipanema,15.576.907/0001-70,-22.9847641,-43.1993433
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Santa Cecília,15.576.907/0001-70,-23.5345805,-46.6550234
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Recreio dos Bandeirantes,15.576.907/0001-70,-23.0198169,-43.4895771
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Pedro Vicente,15.576.907/0001-70,-23.5254811,-46.6268596
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Paes Leme,15.576.907/0001-70,-23.5676031,-46.6988479
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Estrada do Campo Limpo,15.576.907/0001-70,-23.6281094,-46.7674178
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Guarapiranga,15.576.907/0001-70,-23.6673601,-46.7132918
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Itaquaquecetuba,15.576.907/0001-70,-23.4767978,-46.3519541
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Leme,15.576.907/0001-70,-22.9633836,-43.1726733
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,14 Bis,15.576.907/0001-70,-22.9095897,-43.1691335
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Quitaúna,15.576.907/0001-70,-23.5268786,-46.7960922
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Imirim,15.576.907/0001-70,-23.4965141,-46.63714359999999
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Carapicuiba,15.576.907/0001-70,-23.5213924,-46.8330333
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Italianos,15.576.907/0001-70,-23.5246606,-46.6439411
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Rio Claro,15.576.907/0001-70,-22.4107714,-47.5629407
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Planalto Paulista,15.576.907/0001-70,-23.6199661,-46.6478955
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Mutinga,15.576.907/0001-70,-23.5062221,-46.7707053
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Pátio do Colégio,15.576.907/0001-70,-23.5487565,-46.6330861
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Jardim da Saúde,15.576.907/0001-70,-23.6143416,-46.6174868
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Vila Mascote,15.576.907/0001-70,-23.6391375,-46.66941
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Benedito Coutinho,15.576.907/0001-70,-23.551676,-46.8138828
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Barra Funda,15.576.907/0001-70,-23.5365281,-46.6425962
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Senador Queirós,15.576.907/0001-70,-23.5388106,-46.6352807
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Meier,15.576.907/0001-70,-22.901816,-43.27883140000001
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Capão Redondo,15.576.907/0001-70,-23.6431033,-46.7363351
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Ag Av. Pres. Wilson      ,15.576.907/0001-70,-22.9123035,-43.1746307
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Cipó-Guaçu,15.576.907/0001-70,-23.878914,-46.7940226
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Bandeira,15.576.907/0001-70,-22.9126247,-43.2153487
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Via Anchieta,15.576.907/0001-70,-23.6166746,-46.6013896
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Estrada Rio do A,15.576.907/0001-70,-22.897431,-43.5652189
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Av. Chile,15.576.907/0001-70,-22.9090138,-43.1805487
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CEO CYRELA COMMERCIA,CEO Corporate Executive Offices,15.799.397/0001-09,-22.9856057,-43.3593467
CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Imóvel 1,15.862.591/0001-83,-22.9108275,-43.201253
SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Multimodal D Caxias,16.671.412/0001-93,-22.8006165,-43.2822061
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRO,Ed. The Corporate Macaé,16.802.320/0001-03,-22.4012269,-41.8082946
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FORTALEZA-CEN,16.915.840/0001-14,-3.7340924,-38.5293741
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,AVENIDAS,16.915.840/0001-14,-23.5682341,-46.6475547
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CONS. RODR. ALVES,16.915.840/0001-14,-23.5821604,-46.6391193
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,OUVIDOR,16.915.840/0001-14,-22.9032944,-43.1780878
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,S BERNARDO CAMPO,16.915.840/0001-14,-21.760497,-43.3497669
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,RIO-CANDELÁRIA,16.915.840/0001-14,-22.9023331,-43.1781497
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,VOLTA REDONDA-CEN,16.915.840/0001-14,-15.794544,-48.0388431
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,PORTO ALEGRE - 7 SET,16.915.840/0001-14,-26.993026,-51.2064521
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SÃO GONÇALO - ALC,16.915.840/0001-14,-22.8210344,-43.0030524
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,RIBEIRAO PRETO,16.915.840/0001-14,-23.5688196,-46.64817790000001
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BERRINI,16.915.840/0001-14,-23.6084073,-46.6934921
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SANTOS,16.915.840/0001-14,-23.9328965,-46.3292273
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,NOVA PAULISTA 726,16.915.840/0001-14,-23.5712391,-46.644675
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,RIO - PÇA. PIO X,16.915.840/0001-14,-22.9002105,-43.1779928
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,DUQUE DE CAXIAS,16.915.840/0001-14,-3.730092,-38.5352675
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SANTO ANDRÉ,16.915.840/0001-14,-23.6611088,-46.524724
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,URB-RIO - CENTRO,16.915.840/0001-14,-22.9032731,-43.1768534
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LIBERDADE,16.915.840/0001-14,38.7190836,-9.1452967
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BELO HORIZONTE,16.915.840/0001-14,-19.9294568,-43.9376433
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SÃO MATEUS,16.915.840/0001-14,-23.6103945,-46.4771299
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,URB-SP - MONÇÕES,16.915.840/0001-14,-23.6133422,-46.6786069
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BH - TIRADENTES,16.915.840/0001-14,-22.9068816,-43.1839756
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,MONSENHOR CELSO,16.915.840/0001-14,-23.6997564,-46.5517106
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,JUNDIAÍ,16.915.840/0001-14,-23.1872715,-46.884823
SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,SÃO GONÇALO - CENT,16.915.840/0001-14,-22.8249539,-43.049509
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,ALTO DE PINHEIROS,17.007.443/0001-07,-23.55441,-46.71684630000001
TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,173073 - JABAQUARA,17.007.443/0001-07,-23.6376979,-46.6457565
FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,Casa Daros,17.007.528/0001-95,-22.9544862,-43.1792358
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,Hospital São Luiz - BLOCO C e E,17.025.970/0001-44,-23.5904289,-46.673047
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,Hospital São Luiz - BLOCO B,17.025.970/0001-44,-23.5913194,-46.6742225
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,Atento Salvador/BA,17.035.124/0001-05,-12.834166,-38.4707898
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,Atento Santos/SP,17.035.124/0001-05,-23.9339472,-46.333873
FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII,Ambev Santa Luzia/BH,17.035.124/0001-05,-19.8021931,-43.8702429
CSHG GR LOUVEIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"GR Louveira - 90,18008%",17.143.998/0001-86,-23.082516,-46.9705386
CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,Edifício Jatobá - 50%,17.144.039/0001-85,-23.5058248,-46.8371666
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Berlioz,17.161.979/0001-82,-19.9389345,-43.9401395
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Prime Savassi,17.161.979/0001-82,-19.9387863,-43.9321953
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Berlioz,17.161.979/0001-82,-19.9389683,-43.9400669
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Berlioz,17.161.979/0001-82,-19.9388297,-43.9400058
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Prime Savassi,17.161.979/0001-82,-19.9390725,-43.9324673
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Renaissance,17.161.979/0001-82,-19.9313063,-43.9326142
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Prime Savassi,17.161.979/0001-82,-19.9390659,-43.9324918
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Berlioz,17.161.979/0001-82,-19.9389043,-43.9400584
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Severo Antunes,17.161.979/0001-82,-20.0744272,-44.5777618
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Renaissance,17.161.979/0001-82,-19.9313006,-43.9327268
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Berlioz,17.161.979/0001-82,-19.9387655,-43.94005
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Berlioz,17.161.979/0001-82,-19.9389568,-43.9400624
FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ed.Prime Savassi,17.161.979/0001-82,-19.9387525,-43.9321659
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda Morada da Prata,17.198.500/0001-82,-8.2625656,-49.2694666
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda São Roberto II,17.198.500/0001-82,-9.339120399999999,-50.33753670000001
SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,Fazenda São Pedro do Pará,17.198.500/0001-82,-7.811377199999999,-50.76763700000001
LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Empreendimento Nun Vila Nova,17.209.378/0001-00,-23.5892089,-46.6725781
LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Empreendimento Trend Higienópolis,17.209.378/0001-00,-23.5424427,-46.648134
LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Recreio dos Bandeirantes,17.209.378/0001-00,-22.9389375,-43.3408269
