CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
20.265.467/0001-70;2017-03-01;1;2017-03-31;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18627893.71;18577738.76;201388.3828983;92.2483138929699;0.001171;0.00041;-0.002556;-0.002556;0;0
20.265.467/0001-70;2017-04-01;1;2017-04-28;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18745430.44;18709233.57;201388.3828983;92.9012552796953;0.001069;0.000407;0.007078;0.007078;0;0
20.265.467/0001-70;2017-05-01;1;2017-05-31;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18714462.84;18674906.75;201388.3828983;92.730804434885;0.000757;0.000448;-0.001835;-0.001835;0;0
20.265.467/0001-70;2017-06-01;1;2017-06-30;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18682225.97;18641927.03;201388.3828983;92.5670426551569;0.000758;0.000408;-0.001766;-0.001766;0;0
20.265.467/0001-70;2017-07-01;1;2017-07-31;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18650596.39;18608942.59;201388.3828983;92.4032574381284;0.00076;0.000409;-0.001769;-0.001769;0;0
20.265.467/0001-70;2017-08-01;1;2017-08-31;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18634981.95;18591131.72;201388.3828983;92.3148170338525;0.00117;0.000409;-0.000957;-0.000957;0;0
20.265.467/0001-70;2017-09-01;1;2017-09-29;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18601894.04;18558636.16;201388.3828983;92.1534593649923;0.000782;0.000421;-0.001748;-0.001748;0;0
20.265.467/0001-70;2017-10-01;1;2017-10-31;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18478819.78;18433298.06;201388.3828983;91.5310893047327;0.000788;0.000424;-0.006754;-0.006754;0;0
20.265.467/0001-70;2017-11-01;1;2017-11-30;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18445652.18;18398935.22;201388.3828983;91.3604596015419;0.000789;0.000425;-0.001864;-0.001864;0;0
20.265.467/0001-70;2017-12-01;1;2017-12-29;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18140608.91;18090985.5;201388.3828983;89.8313261154485;0.000803;0.000432;-0.016737;-0.016737;0;0
20.680.775/0001-62;2017-01-01;1;2017-01-31;1;;;;;;;;;;;;;;;;820178482.06;796789212.03;879535;905.920983280938;0.000103;0;0.021792;0.000144;0.021648;0
20.680.775/0001-62;2017-02-01;1;2017-02-28;1;;;;;;;;;;;;;1;;;823288941.73;797954188.14;879535;907.245519666642;0.000103;0;0.024427;0.00028;0.024147;0
20.680.775/0001-62;2017-03-01;1;2017-03-31;1;;;;;;;;;;;;;1;;;798155688.96;769794897.13;879535;875.229407732495;0.000107;0;-0.007458;-0.035289;0.027831;0
20.680.775/0001-62;2017-04-01;1;2017-04-30;1;;;;;;;;;;;;;1;;;801222166.27;769847387.75;879535;875.28908769975;0.000104;0;0.032079;6.8E-05;0.032011;0
20.680.775/0001-62;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;1;;;804287540.79;769877406.5;879535;875.323217950394;0.000104;0;0.003796;3.9E-05;0.003757;0
20.680.775/0001-62;2017-06-01;1;2017-06-30;1;;;;;;;;;;;;;1;;;806893208.3;768992610.59;879535;874.317236482914;0.000105;0;0.002486;-0.001149;0.003635;0
20.680.775/0001-62;2017-07-01;2;2017-07-31;1;;;;;;;;;;;;;1;;;809670379.22;799310746.48;879535;908.787878231111;0.000101;0;0.042972;0.039426;0.003546;0
20.680.775/0001-62;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;1;;;812605925.64;799283847.85;879535;908.757295445889;0.000101;0;0.003494;-3.4E-05;0.003528;0
20.680.775/0001-62;2017-09-01;1;2017-09-30;1;;;;;;;;;;;;;1;;;818502153.79;802383422.24;882535;909.180284339998;0.000101;0;0.004069;0.000465;0.003604;0
20.680.775/0001-62;2017-10-01;1;2017-10-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;821737207.45;802418338.29;882535;909.219847700091;0.000102;0;0.004017;4.4E-05;0.003973;0
20.680.775/0001-62;2017-11-01;1;2017-11-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;825228477.52;802417048.1;882535;909.218385786399;0.000102;0;0.004171;-2E-06;0.004173;0
20.680.775/0001-62;2017-12-01;1;2017-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;971638034.55;946039829.3;897535;1054.04227055212;8.7E-05;0;0.162619;0.159284;0.003335;0
20.716.161/0001-93;2017-01-01;1;2017-01-31;20;;;;;;;;;;;;;;;;112762088.85;110635613.11;1035000;106.894312183575;0.000687;5.7E-05;0.014283;0.007684;0.006599;0
20.716.161/0001-93;2017-02-01;1;2017-02-24;20;;;;;;;;;;;;;;;;114255091.93;112032291.91;1035000;108.243760299517;0.000587;5.6E-05;0.020108;0.012624;0.007484;0
20.716.161/0001-93;2017-03-01;1;2017-03-31;20;;;;;;;;;20;;;;;;;115508656.01;113066111.23;1035000;109.242619545894;0.00072;5.6E-05;0.018466;0.009228;0.009238;0
20.716.161/0001-93;2017-04-01;1;2017-04-28;20;;;;;;;;;;;;;;;;115326646.93;112898433.05;1035000;109.080611642512;0.000588;5.5E-05;0.00767;-0.001483;0.009153;0
20.716.161/0001-93;2017-05-01;1;2017-05-31;20;;;;;;;;;;;;;;;;113789524.69;111350513.33;1035000;107.585037033816;0.000694;5.7E-05;-0.004543;-0.013711;0.009168;0
20.716.161/0001-93;2017-06-01;1;2017-06-30;20;;;;;;;;;20;;;;;;;113341180.45;110543546.14;1035000;106.805358589372;0.000659;5.7E-05;0.005301;-0.007247;0.012548;0
20.716.161/0001-93;2017-07-01;1;2017-07-31;20;;;;;;;;;;;;;;;;113899345.11;113093472.92;1035000;109.269055961353;0.000647;5.6E-05;0.029621;0.023067;0.006554;0
20.716.161/0001-93;2017-08-01;1;2017-08-31;20;;;;;;;;;;;;;;;;114174142.45;113152614.26;1035000;109.326197352657;0.000723;5.6E-05;0.00876;0.000523;0.008237;0
20.716.161/0001-93;2017-09-01;1;2017-09-29;20;;;;;;;;;20;;;;;;;102028716.9;101540218.02;1035000;98.1064908405797;0.000653;6.2E-05;-0.098967;-0.102626;0.003659;0
20.716.161/0001-93;2017-10-01;1;2017-10-31;20;;;;;;;;;;;;;;;;101988122.61;100979796.42;1035000;97.5650206956522;0.000679;6.3E-05;0.003655;-0.005519;0.009174;0
20.716.161/0001-93;2017-11-01;1;2017-11-30;20;;;;;;;;;;;;;;;;101044142.57;100038617.43;1035000;96.6556690144928;0.000658;6.3E-05;-9.5E-05;-0.00932;0.009225;0
20.716.161/0001-93;2017-12-01;1;2017-12-29;20;;;;;;;;;20;;;;;;;100973868.47;100226775.53;1035000;96.8374642801932;0.000654;6.3E-05;0.008606;0.001881;0.006725;0
20.717.355/0001-03;2017-01-01;1;2017-01-31;1;;;;;;;;;;;;;;;;57011247.93;56784550.71;66820.5405;849.806815166363;0.0031;;-0.00025;-0.00025;;
20.717.355/0001-03;2017-02-01;1;2017-02-24;1;;;;;;;;;;;;;;;;57010823.93;56771433.81;66820.5405;849.610514748829;1E-06;;-0.00023;-0.00023;;
20.717.355/0001-03;2017-03-01;1;2017-03-31;1;;1;;;;;;;;;;;;;;57010744.73;56753009.57;66820.5405;849.334787556829;2.1E-05;;-0.000325;-0.000325;;
20.717.355/0001-03;2017-04-01;1;2017-04-28;1;;;;;;;;;;;;;;;;57010744.73;56739050.51;66820.54054;849.125883320788;0.000258;;-0.000246;-0.000246;;
20.717.355/0001-03;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;;;;57010744.73;56724050.51;66820.54054;848.901401449214;0.000264;;-0.000264;-0.000264;;
20.717.355/0001-03;2017-06-01;1;2017-06-30;1;;1;;;;;;;;;;;;;;57010744.73;56744460.86;66857.6331681;848.735711557834;0.000166;;-0.000393;-0.000393;;
20.717.355/0001-03;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;;;;57010744.73;56735013.62;66857.6331681;848.594407722321;0.000166;;-0.000166;-0.000166;;
20.717.355/0001-03;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;;;;57010744.73;56724668.42;66857.6331681;848.439672959665;0.000182;;-0.000182;-0.000182;;
20.717.355/0001-03;2017-09-01;1;2017-09-29;1;;1;;;;;;;;;;;;;;57010744.73;56715674.14;66857.6331681;848.305144117201;0.000159;;-0.000159;-0.000159;;
20.717.355/0001-03;2017-10-01;1;2017-10-31;1;;;;;;;;;;;;;;;;57010744.73;56706231.67;66857.6331681;848.163911627318;0.000166;;-0.000166;-0.000166;;
20.717.355/0001-03;2017-11-01;1;2017-11-30;1;;;;;;;;;;;;;;;;57010744.73;56697240.32;66857.6331681;848.029426609319;0.000159;;-0.000159;-0.000159;;
20.717.355/0001-03;2017-12-01;1;2017-12-29;1;;1;;;;;;;;;;;;;;57010744.73;56688250.39;66857.6331681;847.89496283048;0.000159;;-0.000159;-0.000159;;
20.748.515/0001-81;2017-01-01;1;;1;;;;;;;;;;;;;;;;337090878.63;258345715.71;228800;1129.13337285839;0.000113;2.6E-05;0.00932;0.00932;0;0
20.748.515/0001-81;2017-02-01;1;;1;;;;;;;;;;;;;;;;339609659.83;260872037.69;228800;1140.17498990385;9.2E-05;2.1E-05;0.009779;0.009779;0;0
20.748.515/0001-81;2017-03-01;1;2017-03-31;1;;;;;;;;;;;;;1;;;338144923.04;259567850.64;228800;1134.47487167832;0.000119;2.8E-05;-0.004999;-0.004999;0;0
20.748.515/0001-81;2017-04-01;1;;1;;;;;;;;;;;;;;;;341293628.77;262486379.93;228800;1147.23068151224;9.2E-05;2.1E-05;0.011244;0.011244;0;0
20.748.515/0001-81;2017-05-01;1;;1;;;;;;;;;;;;;;;;343822170.61;340925403.21;237200;1437.29090729342;8.9E-05;2.1E-05;0.252835;0.252835;0;0
20.748.515/0001-81;2017-06-01;1;2017-06-30;1;;;;;;;;;;;;;1;;;345349951.62;342035299.43;237200;1441.97006505059;0.000108;2.5E-05;0.003256;0.003256;0;0
20.748.515/0001-81;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;;;;346392394.89;343065564.66;237200;1446.313510371;0.000108;2.5E-05;0.003012;0.003012;0;0
20.748.515/0001-81;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;;;;350056574.03;280013770.62;237200;1180.496503457;0.0001456;3.4E-05;-0.183789;-0.183789;0;0
20.748.515/0001-81;2017-09-01;1;2017-09-29;1;;;;;;;;;;;;;1;;;350290572.53;281165700.52;237200;1185.35286897133;0.000103;2.4E-05;0.004114;0.004114;0;0
20.748.515/0001-81;2017-10-01;1;2017-10-31;1;;;;;;;;;;;;;;;;350669543.18;282512703.86;237200;1191.0316351602;0.000108;2.5E-05;0.004791;0.004791;0;0
20.748.515/0001-81;2017-11-01;1;2017-11-30;1;;;;;;;;;;;;;;;;414686147.38;284003077.85;237200;1197.31483073356;0.000103;2.4E-05;0.005275;0.005275;0;0
20.748.515/0001-81;2017-12-01;1;2017-12-29;7;4;;;;;;;;;;;;3;;;1100446869.27;1031288780.04;237200;4347.76045548061;4.7E-05;1.1E-05;0.276268;0.274375;0.001893;0
20.787.427/0001-99;2017-01-01;1;2017-01-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16313839.59;16241578.34;20300;800.077750738916;0.000741;0;0.002812;0.002812;0;0
20.787.427/0001-99;2017-02-01;1;2017-02-28;1;;;;;;;;;;;;;1;;;16346563.15;16286874.78;20300;802.309102463054;0.000739;0;0.002789;0.002789;0;0
20.787.427/0001-99;2017-03-01;1;2017-03-31;1;;;;;;;;;;;;;1;;;16384211.59;16332023.22;20300;804.533163546798;0.000737;0;0.002772;0.002772;0;0
20.787.427/0001-99;2017-04-01;1;2017-04-30;1;;;;;;;;;;;;;1;;;16429548.54;16377360.17;20300;806.766510837439;0.000735;0;0.002776;0.002776;0;0
20.787.427/0001-99;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;1;;;16491443.85;16422212.88;20300;808.976003940887;0.001467;0;0.002739;0.002739;0;0
20.787.427/0001-99;2017-06-01;1;2017-06-30;1;;;;;;;;;;;;;1;;;16703804.62;16646616.25;20479;812.862749645979;0.000723;0;0.003037;0.004805;-0.001768;0
20.787.427/0001-99;2017-07-01;1;2017-07-31;1;;;;;;;;;;;;;1;;;16287700.68;16230512.31;20479;792.544182333122;0.000742;0;-0.026003;-0.024996;-0.001007;0
20.787.427/0001-99;2017-08-01;1;2017-08-31;1;;;;;;;;;;;;;1;;;16266548.89;16201960.52;20740;781.193853423337;0.000743;0;-0.015036;-0.014321;-0.000715;0
20.787.427/0001-99;2017-09-01;1;2017-09-30;1;;;;;;;;;;;;;1;;;16231301.12;16181432.75;20740;780.204086306654;0.000744;0;-0.003224;-0.001267;-0.001957;0
20.787.427/0001-99;2017-10-01;1;2017-10-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16210608.16;16160739.79;20740;779.206354387657;0.000745;0;-0.002339;-0.001279;-0.00106;0
20.787.427/0001-99;2017-11-01;1;2017-11-30;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16185762.41;16141814.81;20740;778.293867405979;0.000746;0;-0.00248;-0.001171;-0.001309;0
20.787.427/0001-99;2017-12-01;1;2017-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;16236096.06;16192252.44;20740;780.725768563163;0.000737;0;0.006461;0.003125;0.003336;0
20.834.884/0001-97;2017-01-01;1;2017-01-31;55;;;;;;;;;;;;;;;;111356574.1;106485127.94;85053;1251.98556123829;0.000633;3.4E-05;0.036004;0.031063;0.004941;0
20.834.884/0001-97;2017-02-01;1;2017-02-24;55;;;;;;;;;;;;;;;;116568046.48;110867677.94;85053;1303.51284422654;0.000517;3.2E-05;0.045948;0.041156;0.004792;0
20.834.884/0001-97;2017-03-01;1;2017-03-31;55;53;;;;;;;;;;;;2;;;116790875.34;111092506.5;85053;1306.15623787521;0.000689;3.5E-05;0.006631;0.002028;0.004603;0
20.834.884/0001-97;2017-04-01;1;2017-04-28;55;;;;;;;;;;;;;;;;117901887.72;110994206.05;85053;1305.00048264024;0.000542;3.2E-05;0.008303;-0.000884;0.009187;0
20.834.884/0001-97;2017-05-01;1;2017-05-31;55;;;;;;;;;;;;;;;;119363589.17;111875919.25;85053;1315.36711521052;0.00066;3.3E-05;0.021737;0.007944;0.013793;0
20.834.884/0001-97;2017-06-01;1;2017-06-30;57;55;;;;;;;;;;;;2;;;117003367.65;109850705.33;85053;1291.55591607586;0.000651;3.9E-05;-0.000236;-0.018102;0.017866;0
20.834.884/0001-97;2017-07-01;1;2017-07-31;62;;;;;;;;;;;;;;;;113920419.35;108583004.81;85053;1276.65108591114;0.000638;4E-05;-0.006894;-0.01154;0.004646;0
20.834.884/0001-97;2017-08-01;1;2017-08-31;64;;;;;;;;;;;;;;;;114424170.23;108992225.17;85053;1281.46244306491;0.000687;3.948E-05;0.008469;0.003769;0.0047;0
20.834.884/0001-97;2017-09-01;1;2017-09-29;67;65;;;;;;;;;;;;2;;;122333318.22;113788838.32;85053;1337.85802170411;0.000586;3.8E-05;0.048691;0.044009;0.004682;0
20.834.884/0001-97;2017-10-01;1;2017-10-31;72;;;;;;;;;;;;;;;;122043280.11;114802681.12;85053;1349.77815150553;0.000623;3.8E-05;0.016385;0.00891;0.007475;0
20.834.884/0001-97;2017-11-01;1;2017-11-30;77;;;;;;;;;;;;;;;;118869410.85;112238817.46;85053;1319.63384548458;0.0006;3.8E-05;-0.013443;-0.022333;0.00889;0
20.834.884/0001-97;2017-12-01;1;2017-12-29;80;78;;;;;;;;;;;;2;;;118701837.53;111742145.74;85053;1313.79428991335;0.000593;3.9E-05;0.0077;-0.004425;0.012125;0
20.990.694/0001-69;2017-12-01;1;2017-12-29;8;;;;;;;;;;;;;8;;;183008304.09;180745710.17;184225.83003927;981.109490083295;0.000397;;-0.000427;-0.000427;;
21.044.600/0001-21;2017-01-01;1;2016-01-31;1;;;;;;;;;;;;;;;;261028217.17;229924841.36;199999879;1.14962490232307;0.0003;0.0001;-0.008211;-0.008211;0;0
21.044.600/0001-21;2017-02-01;1;2017-02-24;32;;;;;;;;;;;;;;;;252121529.93;234769845.66;199999879;1.17384993847921;0.0003;0.0001;-0.008211;-0.008211;0;0
21.044.600/0001-21;2017-03-01;1;2017-03-31;1;;1;;;;;;;;;;;;;;265117236.11;241941210.73;209372066.22;1.15555630270075;0.0017;0.0001;0.007789;0.007789;0;0
21.044.600/0001-21;2017-04-01;1;2017-04-28;1;;;;;;;;;;;;;;;;267067766.61;242424110.53;209372066.22;1.15786272212297;0.0001;0.0001;0.001996;0.001996;0;0
21.044.600/0001-21;2017-05-01;1;2017-05-31;1;;;;;;;;;;;;;;;;271360971.05;249074171.16;215372066.22;1.15648317598241;0.000151495475521469;7.2651973168168E-05;0;0;0;0
21.044.600/0001-21;2017-06-01;1;2017-06-30;1;;1;;;;;;;;;;;;;;289635382.36;270205907.45;235372066.22;1.14799479729868;0.000137661016929776;6.6175607220241E-05;0;0;0;0
21.044.600/0001-21;2017-07-01;2;2017-07-31;1;;1;;;;;;;;;;;;;;276609568.14;272318137;235372066.22;1.1569687999657;0.00014603885895415;6.94404353978083E-05;0.00781702147082886;0.00781702147082886;0;0
21.044.600/0001-21;2017-08-01;1;2017-08-31;1;;1;;;;;;;;;;;;;;278251606.99;275152218.96;235372066.22;1.16900965938251;0.000135814568900251;7.39513934392732E-05;-0.465716086449568;-0.465716086449568;0;0
21.044.600/0001-21;2017-09-01;1;2017-09-29;1;;1;;;;;;;;;;;;;;290181540.88;287347058.62;235372066.22;1.2208205639467;0.000135086957863498;6.44829986741E-05;0.04432;0.04432;0;0
21.044.600/0001-21;2017-10-01;1;2017-10-31;1;;1;;;;;;;;;;;;;;291434411.24;288594017.21;235372066.22;1.22611838288514;0.00014555423014689;6.42043801847669E-05;0.00434;0.00434;0;0
21.044.600/0001-21;2017-11-01;1;2017-11-30;1;;1;;;;;;;;;;;;;;290402127.21;290343709.04;235372066.22;1.23355211050668;0.000118634394090676;6.6052369667007E-05;-0.00606;-0.00606;0;0
21.044.600/0001-21;2017-12-01;1;2017-12-29;1;;1;;;;;;;;;;;;;;287806795.25;287688907.76;235372066.22;1.22227294164593;0.000119660956927539;4.78643410592926E-05;-0.00914365008553808;-0.00914365008553808;0;0
21.126.204/0001-43;2017-01-01;1;2017-01-31;69;;;;;;;;;;;;;;;;583813265.32;576072237.4;625540;920.919905042044;8.33402772830795E-05;0;0.005975;-0.006858;0.012833;0
21.126.204/0001-43;2017-02-01;1;2017-02-24;69;;;;;;;;;;;;;;;;579808323.45;576060285.41;625540;920.900798366212;8.33402704819869E-05;0;0.005952;-2E-05;0.005972;0
21.126.204/0001-43;2017-03-01;1;2017-03-31;69;68;;;;;;;;;;;;1;;;583773686.23;580013560.41;625540;927.220578076542;8.33402756408497E-05;0;0.012835;0.006863;0.005972;0
21.126.204/0001-43;2017-04-01;1;2017-04-28;69;;;;;;;;;;;;;;;;583597828.87;575740670.93;625540;920.389856651853;8.3E-05;0;0.005575;-0.007367;0.012942;0
21.126.204/0001-43;2017-05-01;1;2017-05-31;69;;;;;;;;;;;;;;;;579489117.6;575697125.85;625540;920.320244668606;8.33423302733343E-05;0;0.0059;-7.6E-05;0.005976;0
21.126.204/0001-43;2017-06-01;1;2017-06-30;69;68;;;;;;;;;;;;1;;;579604654.31;575752962.53;625540;920.409506234613;8.33423240918187E-05;0;0.006073;9.7E-05;0.005976;0
21.126.204/0001-43;2017-07-01;1;2017-07-31;69;;;;;;;;;;;;;;;;579734901.16;575883119.2;625540;920.617577133357;8.33423283298768E-05;0;0.006202;0.000226;0.005976;0
21.126.204/0001-43;2017-08-01;1;2017-08-31;69;;;;;;;;;;;;;;;;579316873.67;575463899.39;625540;919.947404466541;8.33402756468956E-05;0;0.005246;-0.000728;0.005974;0
21.126.204/0001-43;2017-09-01;1;2017-09-29;69;68;;;;;;;;;;;;1;;;579345654.97;575451522.68;625540;919.927618825335;8.33423287797425E-05;0;0.005957;-2.2E-05;0.005979;0
21.126.204/0001-43;2017-10-01;1;2017-10-31;69;;;;;;;;;;;;;;;;579433939.25;575558725.63;625540;920.098995475909;8.33402707039071E-05;0;0.006165;0.000186;0.005979;0
21.126.204/0001-43;2017-11-01;1;2017-11-30;69;;;;;;;;;;;;;;;;579484632.14;575570840.25;625540;920.118362135115;8.3342321475432E-05;0;0.006107;2.1E-05;0.006086;0
21.126.204/0001-43;2017-12-01;1;2017-12-31;69;68;;;;;;;;;;;;1;;;569977534.32;565977404.08;625540;904.782114780829;8.3342321475432E-05;0;-0.010582;-0.016668;0.006086;0
21.398.200/0001-14;2017-01-01;1;2017-01-31;4;;;;;;;;;;;;;;;;493765108.17;492584419.58;482406.6235;1021.09796089896;0.001;;-0.000224;-0.000224;;
21.398.200/0001-14;2017-02-01;1;2017-02-24;4;;;;;;;;;;;;;;;;493764102.19;492501457.93;482406.6235;1020.92598637382;2E-06;;-0.000224;-0.000224;;
21.398.200/0001-14;2017-03-01;1;2017-03-31;4;;4;;;;;;;;;;;;;;493764102.19;492402721.21;482406.6235;1020.72131107462;2E-06;;-0.000202;-0.000202;;
