CNPJ_Fundo,Data_Referencia_trim,Versao_trim,Tipo,Emissor,CNPJ_Emissor,Emissao,Serie,Codigo_Acao,Nome_Ativo,Data_Vencimento,Quantidade,Valor,Data_Referencia_mensal,Versao_mensal,Data_Informacao_Numero_Cotistas,Total_Numero_Cotistas,Numero_Cotistas_Pessoa_Fisica,Numero_Cotistas_Pessoa_Juridica_Nao_Financeira,Numero_Cotistas_Banco_Comercial,Numero_Cotistas_Corretora_Distribuidora,Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira,Numero_Cotistas_Investidores_Nao_Residentes,Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar,Numero_Cotistas_Entidade_Fechada_Previdência_Complementar,Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos,Numero_Cotistas_Sociedade_Seguradora_Resseguradora,Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil,Numero_Cotistas_FII,Numero_Cotistas_Outros_Fundos,Numero_Cotistas_Distribuidores_Fundo,Numero_Cotistas_Outros_Tipos,Valor_Ativo,Patrimonio_Liquido,Cotas_Emitidas,Valor_Patrimonial_Cotas,Percentual_Despesas_Taxa_Administracao,Percentual_Despesas_Agente_Custodiante,Percentual_Rentabilidade_Efetiva_Mes,Percentual_Rentabilidade_Patrimonial_Mes,Percentual_Dividend_Yield_Mes,Percentual_Amortizacao_Cotas_Mes,P/VPA
10348185000183,2017-12,2,FII,FII BB Renda de Papeis,15394563000189,,,,,,4701.0,4896619.19,2017-12,1,2017-12-29,624.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088123496.2,1059407806.39,1057971.6234,1001.35748725035,0.000628,4.5e-05,0.005374,0.000225,0.005149,0.0,1.0000000000000024
10348185000183,2017-12,2,FII,FII BB Renda de Papeis,15394563000189,,,,,,4701.0,4896619.19,2017-11,1,2017-11-30,614.0,,,,,,,,,,,,,,,,1062876928.25,1059169603.97,1057971.6234,1001.13233714733,0.000582,4.5e-05,0.005576,-0.052321,0.057897,0.0,1.000000000000003
10348185000183,2017-12,2,FII,FII BB Renda de Papeis,15394563000189,,,,,,4701.0,4896619.19,2017-10,1,2017-10-31,702.0,,,,,,,,,,,,,,,,1139244373.69,1117645915.92,1057971.6234,1056.40443580918,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000007
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliário Votorantim LCI Banks,19805989000139,,,,,,240865.4307672,106079886.54,2017-12,1,2017-12-29,624.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088123496.2,1059407806.39,1057971.6234,1001.35748725035,0.000628,4.5e-05,0.005374,0.000225,0.005149,0.0,1.0000000000000024
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliário Votorantim LCI Banks,19805989000139,,,,,,240865.4307672,106079886.54,2017-11,1,2017-11-30,614.0,,,,,,,,,,,,,,,,1062876928.25,1059169603.97,1057971.6234,1001.13233714733,0.000582,4.5e-05,0.005576,-0.052321,0.057897,0.0,1.000000000000003
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliário Votorantim LCI Banks,19805989000139,,,,,,240865.4307672,106079886.54,2017-10,1,2017-10-31,702.0,,,,,,,,,,,,,,,,1139244373.69,1117645915.92,1057971.6234,1056.40443580918,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000007
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Quatro Barras,23740575000146,,,,,,55000.0,55053578.58,2017-12,1,2017-12-29,624.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088123496.2,1059407806.39,1057971.6234,1001.35748725035,0.000628,4.5e-05,0.005374,0.000225,0.005149,0.0,1.0000000000000024
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Quatro Barras,23740575000146,,,,,,55000.0,55053578.58,2017-11,1,2017-11-30,614.0,,,,,,,,,,,,,,,,1062876928.25,1059169603.97,1057971.6234,1001.13233714733,0.000582,4.5e-05,0.005576,-0.052321,0.057897,0.0,1.000000000000003
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Quatro Barras,23740575000146,,,,,,55000.0,55053578.58,2017-10,1,2017-10-31,702.0,,,,,,,,,,,,,,,,1139244373.69,1117645915.92,1057971.6234,1056.40443580918,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000007
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim BII BTS,23120006000106,,,,,,300000.0,30056560.36,2017-12,1,2017-12-29,624.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088123496.2,1059407806.39,1057971.6234,1001.35748725035,0.000628,4.5e-05,0.005374,0.000225,0.005149,0.0,1.0000000000000024
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim BII BTS,23120006000106,,,,,,300000.0,30056560.36,2017-11,1,2017-11-30,614.0,,,,,,,,,,,,,,,,1062876928.25,1059169603.97,1057971.6234,1001.13233714733,0.000582,4.5e-05,0.005576,-0.052321,0.057897,0.0,1.000000000000003
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim BII BTS,23120006000106,,,,,,300000.0,30056560.36,2017-10,1,2017-10-31,702.0,,,,,,,,,,,,,,,,1139244373.69,1117645915.92,1057971.6234,1056.40443580918,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000007
10348185000183,2017-12,2,FII,Votorantim Cardio Pulmonar FII,14786587000110,,,,,,778506.9978,95948752.32,2017-12,1,2017-12-29,624.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088123496.2,1059407806.39,1057971.6234,1001.35748725035,0.000628,4.5e-05,0.005374,0.000225,0.005149,0.0,1.0000000000000024
10348185000183,2017-12,2,FII,Votorantim Cardio Pulmonar FII,14786587000110,,,,,,778506.9978,95948752.32,2017-11,1,2017-11-30,614.0,,,,,,,,,,,,,,,,1062876928.25,1059169603.97,1057971.6234,1001.13233714733,0.000582,4.5e-05,0.005576,-0.052321,0.057897,0.0,1.000000000000003
10348185000183,2017-12,2,FII,Votorantim Cardio Pulmonar FII,14786587000110,,,,,,778506.9978,95948752.32,2017-10,1,2017-10-31,702.0,,,,,,,,,,,,,,,,1139244373.69,1117645915.92,1057971.6234,1056.40443580918,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000007
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Patrimonial XII,23740552000131,,,,,,103500.0,9961032.19,2017-12,1,2017-12-29,624.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088123496.2,1059407806.39,1057971.6234,1001.35748725035,0.000628,4.5e-05,0.005374,0.000225,0.005149,0.0,1.0000000000000024
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Patrimonial XII,23740552000131,,,,,,103500.0,9961032.19,2017-11,1,2017-11-30,614.0,,,,,,,,,,,,,,,,1062876928.25,1059169603.97,1057971.6234,1001.13233714733,0.000582,4.5e-05,0.005576,-0.052321,0.057897,0.0,1.000000000000003
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Patrimonial XII,23740552000131,,,,,,103500.0,9961032.19,2017-10,1,2017-10-31,702.0,,,,,,,,,,,,,,,,1139244373.69,1117645915.92,1057971.6234,1056.40443580918,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000007
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Logística,27368600000163,,,,,,300000.0,30223765.83,2017-12,1,2017-12-29,624.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1088123496.2,1059407806.39,1057971.6234,1001.35748725035,0.000628,4.5e-05,0.005374,0.000225,0.005149,0.0,1.0000000000000024
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Logística,27368600000163,,,,,,300000.0,30223765.83,2017-11,1,2017-11-30,614.0,,,,,,,,,,,,,,,,1062876928.25,1059169603.97,1057971.6234,1001.13233714733,0.000582,4.5e-05,0.005576,-0.052321,0.057897,0.0,1.000000000000003
10348185000183,2017-12,2,FII,Fundo de Investimento Imobiliario Votorantim Logística,27368600000163,,,,,,300000.0,30223765.83,2017-10,1,2017-10-31,702.0,,,,,,,,,,,,,,,,1139244373.69,1117645915.92,1057971.6234,1056.40443580918,0.000588,4.6e-05,0.006459,0.006459,0.0,0.0,1.0000000000000007
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,13551286000145,,,,,,2301540.0,239289749.0,2017-12,1,2017-12-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1321032376.21,1050297575.09,5868113.0,178.983870128268,8.5e-05,0.0,0.00713,0.001888,0.005242,0.0,0.999999999999999
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,13551286000145,,,,,,2301540.0,239289749.0,2017-11,1,2017-11-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1311426012.29,1042063702.58,5833104.0,178.646515230999,7.7e-05,0.0,0.129207,0.12586,0.003347,0.0,0.9999999999999989
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,13551286000145,,,,,,2301540.0,239289749.0,2017-10,2,2017-10-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1196714289.81,925571454.47,5833104.0,158.675630413927,8.8e-05,0.0,0.002829,-0.005029,0.007858,0.0,1.0000000000000009
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA,15333306000137,,,,,,7998.0,350312.4,2017-12,1,2017-12-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1321032376.21,1050297575.09,5868113.0,178.983870128268,8.5e-05,0.0,0.00713,0.001888,0.005242,0.0,0.999999999999999
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA,15333306000137,,,,,,7998.0,350312.4,2017-11,1,2017-11-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1311426012.29,1042063702.58,5833104.0,178.646515230999,7.7e-05,0.0,0.129207,0.12586,0.003347,0.0,0.9999999999999989
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA,15333306000137,,,,,,7998.0,350312.4,2017-10,2,2017-10-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1196714289.81,925571454.47,5833104.0,158.675630413927,8.8e-05,0.0,0.002829,-0.005029,0.007858,0.0,1.0000000000000009
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE,17365105000147,,,,,,79309.0,6090138.11,2017-12,1,2017-12-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1321032376.21,1050297575.09,5868113.0,178.983870128268,8.5e-05,0.0,0.00713,0.001888,0.005242,0.0,0.999999999999999
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE,17365105000147,,,,,,79309.0,6090138.11,2017-11,1,2017-11-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1311426012.29,1042063702.58,5833104.0,178.646515230999,7.7e-05,0.0,0.129207,0.12586,0.003347,0.0,0.9999999999999989
10427246000106,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE,17365105000147,,,,,,79309.0,6090138.11,2017-10,2,2017-10-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1196714289.81,925571454.47,5833104.0,158.675630413927,8.8e-05,0.0,0.002829,-0.005029,0.007858,0.0,1.0000000000000009
10456799000189,2017-12,1,FII,Fundo de Investimento Imobiliário Hermes,868235000108,,,,,,1.0,8234913.11,2017-12,1,2017-12-31,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423544010.63,361291929.58,31219.0,11572.8219859701,7.2e-05,0.0,0.053729,0.028685,0.025044,0.0,0.9999999999999983
10456799000189,2017-12,1,FII,Fundo de Investimento Imobiliário Hermes,868235000108,,,,,,1.0,8234913.11,2017-11,1,2017-11-30,2.0,,,,,,,,,,,,,,,,403936810.2,351217356.34,31219.0,11250.1155174733,8.8e-05,0.0,0.007927,0.007927,0.0,0.0,1.0000000000000029
10456799000189,2017-12,1,FII,Fundo de Investimento Imobiliário Hermes,868235000108,,,,,,1.0,8234913.11,2017-10,1,2017-10-31,2.0,,,,,,,,,,,,,,,,400903707.77,348455151.9,31219.0,11161.6372049073,8.2e-05,0.0,0.004563,0.004563,0.0,0.0,0.9999999999999971
10869155000112,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP PARQUE DOM PEDRO,7224019000160,,,,,,288672.0,315718288.86,2017-12,1,2017-12-31,3388.0,3374.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,644163244.5,634974565.41,238477.0,2662.62392352302,0.000206,0.0,0.022285,0.016711,0.005574,0.0,1.000000000000001
10869155000112,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP PARQUE DOM PEDRO,7224019000160,,,,,,288672.0,315718288.86,2017-11,1,2017-11-30,3332.0,3318.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,633267430.04,624537891.99,238477.0,2618.86006612797,0.00021,0.0,0.005475,0.000147,0.005328,0.0,1.0000000000000002
10869155000112,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP PARQUE DOM PEDRO,7224019000160,,,,,,288672.0,315718288.86,2017-10,1,2017-10-31,3269.0,3254.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,632876997.2,624446289.21,238477.0,2618.47595034322,0.000209,0.0,0.005451,0.000438,0.005013,0.0,0.9999999999999998
11026627000138,2017-12,2,FII,FII MALLS BRASIL PLURAL,26499833000132,,,,,,20000.0,2030000.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FII MALLS BRASIL PLURAL,26499833000132,,,,,,20000.0,2030000.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FII MALLS BRASIL PLURAL,26499833000132,,,,,,20000.0,2030000.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FII HEDGING GRIFFO REAL ESTATE,9072017000129,,,,,,636.0,915840.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FII HEDGING GRIFFO REAL ESTATE,9072017000129,,,,,,636.0,915840.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FII HEDGING GRIFFO REAL ESTATE,9072017000129,,,,,,636.0,915840.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FII XP MALLS,28757546000100,,,,,,60000.0,6009600.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FII XP MALLS,28757546000100,,,,,,60000.0,6009600.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FII XP MALLS,28757546000100,,,,,,60000.0,6009600.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FII SANTANDER AGENCIAS,16915840000114,,,,,,13929.0,1768843.71,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FII SANTANDER AGENCIAS,16915840000114,,,,,,13929.0,1768843.71,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FII SANTANDER AGENCIAS,16915840000114,,,,,,13929.0,1768843.71,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOSPITAL NOSSA SENHO,8014513000163,,,,,,142930.0,35017850.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOSPITAL NOSSA SENHO,8014513000163,,,,,,142930.0,35017850.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOSPITAL NOSSA SENHO,8014513000163,,,,,,142930.0,35017850.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - SDI LOGÍSTICA RIO - FII,16671412000193,,,,,,53010.0,5085249.3,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - SDI LOGÍSTICA RIO - FII,16671412000193,,,,,,53010.0,5085249.3,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - SDI LOGÍSTICA RIO - FII,16671412000193,,,,,,53010.0,5085249.3,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FII BB PROGRESSIVO,14410722000129,,,,,,3523.0,507312.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FII BB PROGRESSIVO,14410722000129,,,,,,3523.0,507312.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FII BB PROGRESSIVO,14410722000129,,,,,,3523.0,507312.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,13551286000145,,,,,,181325.0,18032771.25,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,13551286000145,,,,,,181325.0,18032771.25,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,13551286000145,,,,,,181325.0,18032771.25,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING WEST PLAZA,9326861000139,,,,,,135499.0,10162425.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING WEST PLAZA,9326861000139,,,,,,135499.0,10162425.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING WEST PLAZA,9326861000139,,,,,,135499.0,10162425.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,GENERAL SHOPPING ATIVO E RENDA - FII,17590518000125,,,,,,175548.0,16213613.28,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,GENERAL SHOPPING ATIVO E RENDA - FII,17590518000125,,,,,,175548.0,16213613.28,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,GENERAL SHOPPING ATIVO E RENDA - FII,17590518000125,,,,,,175548.0,16213613.28,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
